status,aircraft,travel_type,travel_class,route,date,seating_comfort,staff_service,food_quality,entertainment,wifi,ground_service,value_for_money,recommended,overall_rating,review
✅ Trip Verified ,,Business,Economy Class,Gothenburg to Jersey via London,June 2022,2.0,2.0,,,,1.0,1,no,1,"  My 7am flight for a conference in June was cancelled with less than 12h notice - without being given any alternative flight or rebook me upon alternative flight. Upon calling customer service, customer service who said she can only get me a flight 2 days later. They did not work with me as I miss 2 days of conference. They asked me to travel to a different airport in Sweden (Stockholm); which I reluctantly agreed to as I was not given any other choice - but I had to pay for that domestic flight myself. Upon reaching the Gothenburg airport on the day of departure, I saw a direct flight to Heathrow, called customer service and was told there is 1 seat available. So I changed to 8.15am from Gothenburg - Heathrow - Jersey. However, at this point BA told me I have to pay a fee of GBP 710 as I “changed my flight a 2nd time”.  I find it a disgrace that BA charge a fee to change a flight that they cancelled, and they were unable to give alternative options to reach my destination in for the conference. BA proposed that I travel to another airport in Sweden at my own expense. I have since contacted BA for the legal compensation I’m entitled to according to UK law, but I got a rejection as they claim I arranged my own travel to my destination. If I have a choice, I will never travel BA again. Such awful customer service and complete lack of understanding of customer needs."
Not Verified ,,Solo Leisure,Premium Economy,Heathrow to Mexico City,September 2022,5.0,5.0,5.0,5.0,5.0,5.0,5,yes,10,"  I would like to thank all the air and cabin crew for having the best experience with a very long journey! I don’t know how you manage to keep smiling. Couldn’t fault anything. Helpful, reassuring, excellent food and I can’t wait to fly again. Thank you and I really appreciated you."
✅ Trip Verified ,,Solo Leisure,Economy Class,London to Tampa,September 2022,5.0,5.0,5.0,5.0,5.0,5.0,5,yes,10,"  British Airways personnel was just magnificent. My flight into London was delayed, security had long lines, I ran like a madman to find the gate closed but the plane was still there… the lady at the gate worked the computer at 200 miles an hour to allow me to board (the software program was already closed). This while the flight manager, who came towards the gate, urging her to make a decision since the plane was about to loose its take off spot in line. I was sweating from the run, still out of breath while she handed me my passport giving me the green light to board. I bolted again into the plane feeling bad that I did not personally thank her for her magic. I really hope she gets recognized by British Airways for her performance. Thank you for all you do !"
Not Verified ,,Solo Leisure,Economy Class,Sydney to London via Singapore,September 2022,1.0,3.0,2.0,5.0,5.0,4.0,2,yes,4,  Good flight apart from my seat fabric was coming apart on39J and lack of good leg room. Meal was good from Singapore. Should be more snacks on board. My neighbours passenger charger and headphone socket didn’t work.
✅ Trip Verified ,A320,Couple Leisure,Economy Class,London to Lisbon,September 2022,4.0,5.0,1.0,,,3.0,3,yes,5,  Flight was 1 hour late leaving gate. Crew were friendly. Seats comfortable. But the complimentary snack provided was a bag of ready salted crisps.
✅ Trip Verified ,,Business,Business Class,London to Istanbul,September 2022,1.0,1.0,1.0,,,1.0,1,no,1,"  London to Istanbul. British Airways Business Class rows comprise of three seats with the middle seat empty. Front rows about 5-7 are considered as Business Class, with very short leg space.  No pillows, no blanket, horrible inflight service, staff were harassing me. No curtesy for business Class check-in while waiting for flights. "
Not Verified ,,Couple Leisure,Economy Class,London to Manchester,September 2022,4.0,1.0,2.0,1.0,1.0,1.0,1,no,2, London to Manchester. British Airways is probably the worst air company I have ever flown with they took 2 hours to unload the luggage and the flight was delayed by an hour. The staff were no help and frankly rude.
Not Verified ,Boeing 777,Family Leisure,Economy Class,London to Rome,August 2022,4.0,4.0,3.0,,,1.0,2,no,2,  Flight was cancelled at the last minute due to “weather” despite pretty much all other flights not being affected. Booked onto a flight the next day. Arrived at the airport 2.5 hours ahead T5. Horrendous check-in and security delays meant we almost missed the new flight. The flight was fine once we got on it but the damage was done.
✅ Trip Verified ,,Couple Leisure,Business Class,London Gatwick to Malaga,September 2022,3.0,5.0,5.0,1.0,1.0,4.0,3,yes,7,"  After having a few not so good experiences in the past, I feel I have to write a positive review as well where it is deserved. First of all, the improvement in the BA lounge in Gatwick is massive. The buffet was a joy. We flew on a BA flight but operated by Iberia Express. Wonderful staff and the food was exceptional. Whoever brought in this change of food supplier ... congratulations! Also may I add that this time business class was not 11 rows like last time, but 5 rows which was definitely a big improvement and could be felt in a much more attentive service. I am still not clear on luggage being labelled ""priority"". The luggage certainly does not come out first in the destination airports."
Not Verified ,,Business,Economy Class,Heathrow to Tenerife,November 2021,,,,,,,1,no,1,"  This review is for BA booking system not a flight . Today I clicked wrong date on line, my mistake and expect to pay a fee. I then go to “cancel booking” and click on the option to not receive a voucher, immediately I received a response saying my voucher is on its way. I call them and speak to a gentleman who continuously spoke over me and would not listen to my concerns and eventually I give up and want to book a new flight, obviously at a much higher price but using the voucher I didn’t want. However to my surprise I am unable to use this voucher because they can’t tell me what it is until I receive it at a point in the future that they can’t say when. So they now have my money and I have to re-book at full cost. In the end in order to get me off the phone they hung up."
✅ Trip Verified ,,Couple Leisure,Economy Class,Manchester to Seattle via London,August 2022,3.0,2.0,1.0,2.0,,4.0,3,no,4,  Manchester to Seattle via London. I will never fly BA again. They cancelled my return flight from Heathrow back to Manchester and then cancelled the alternative offered. We had to get our son come all the way to London to pick us up and take us to our car in Manchester. The food was terrible and on the return journey as soon as they had finished serving they were round taking our trays so that they could settle down for the night. I will not be flying BA again
